id,author_name,last_updated,rating,version,title,content,intention,classified intention
4177198464,ibba60222,2025-06-12T14:03:55-07:00,1,21.0.0,Trash,"The app is garbage. Nothing shows except where you pay the bill, which is all that matters to Verizon anyway. There’s no customer support ever, and I finally got tired of them and switched to another service. Do yourself a favor and delete the app, it’s worthless.",App is worthless.,General Feedback
4176843127,Joewilky,2025-06-12T11:55:44-07:00,5,21.0.0,Oh captain my captain,Thank you Verizon. You number one. Such large service. So America.,Positive feedback.,General Feedback
4176250964,Shinto Z,2025-06-12T08:42:18-07:00,1,21.0.0,Zero Stars,"If I could give this app zero stars, I would. Every time I try to connect to a customer service representative over chat, it inevitably asks me if it should disconnect me during a wait, I click “no”, and it disconnects me anyway.

How are you to fix a service issue?",Expressing customer dissatisfaction,Customer Support
4176181993,clifflt,2025-06-12T08:21:28-07:00,2,21.0.0,Error in projected bill,I made a change to Home account.  I was offered to change to a Value Program modem. App reflected no monthly charge for modem versus the 12 $ a month I am paying. My bill was to go from $161 to $143.  I agreed.  When I received confirmation email it was for $183.  I called Verizon they cancelled my order and reverted back my bill.  I was told don’t trust APP. Call them.  So you can’t trust this app.,Warning about app,technical/platform issues
4176014874,Zennietree,2025-06-12T07:31:56-07:00,5,21.0.0,Lifelong Customer,I have been a lifelong customer of Verizon since got my first cell phone. I’m just disappointed that after over 20 years of loyalty I don’t get more discounts,Wants more discounts,General Feedback
4174107610,TaySoReal234,2025-06-11T18:52:00-07:00,3,21.0.0,Customer,Verizon need more deals on different electronic devices. Especially if you been a paying customer for 3 to 4 years.,Wants more deals,General Feedback
4174102119,Lefkewosod,2025-06-11T18:49:47-07:00,1,21.0.0,Pop up,Annoying pop up keeps appearing every time I open the app. No I do not want switch carriers!,Wants pop-up removed.,technical/platform issues
4174100018,Db$101,2025-06-11T18:48:56-07:00,1,21.0.0,Current hotspot usage,Previous releases allowed easy access to current hotspot usage.  Latest release has no way to get this information.  This makes this app useless for me.,Missing hotspot usage,technical/platform issues
4173936520,Dgnzo91,2025-06-11T17:41:02-07:00,5,21.0.0,My Verizon,It is very easy to use,Positive user experience,General Feedback
4173650211,New T mobile customer,2025-06-11T15:39:45-07:00,1,21.0.0,Awful phone and customer service,Have a supervisor call and we can talk,Wants supervisor call,Customer Support
4173114834,JaysonSpears81,2025-06-11T12:13:25-07:00,1,21.0.0,App is terrible,"Honestly it may be a burden but if you need anything from Verizon go online or into the store. I get it’s 2025 so an app is more convenient, however conveniency is not a Verizon thing so there app is stuck in 2008.",App is inconvenient.,General Feedback
4171869943,Frk II,2025-06-11T05:45:34-07:00,1,21.0.0,Worst software and customer support - coverage is also declining,"Verizon is a terrible company.  They don’t do anything well.  The customer support is horrible, their software is worse.  Nothing works well.  The only reason I am still with them is they make attractive offers, that appear to be a good value until you finish the deal and realize all the hidden fees.  I will be moving all 5 of my lines away from Verizon.  I have had enough!",Leaving Verizon,Account & Billing
4170356457,cvhhgdcsw245,2025-06-10T19:09:24-07:00,1,21.0.0,stupid app,"a stupid application, absolutely not convenient and not thought out for users, the main thing for them is to sell you something.",Negative user experience.,General Feedback
4168762025,jamiesjj,2025-06-10T09:20:07-07:00,2,21.0.0,Over them,"They are overly priced, when your service get interrupted they don’t let you speak to customer service, you get kicked out the app, and they will turn your phone off for any reason. Connection is great but overall they cost entirely too much.","Negative, overcharged, poor service",Customer Support
4168727277,MJ314$,2025-06-10T09:09:46-07:00,5,21.0.0,Amazing,Thanks for no problems,"Positive, no problems",General Feedback
4168695917,H😅🤣,2025-06-10T09:00:28-07:00,1,21.0.0,Bad,Very bad,Negative experience,General Feedback
4232351262,Verizongen,2025-06-26T23:31:19-07:00,5,21.0.2,Best carrier for years to come,Everybody always said Verizon was the most expensive but overall I believe the price is fair and you enjoy the benefits of the company.,"Positive experience, fair price.",General Feedback
4231786291,MissKierra,2025-06-26T19:29:02-07:00,1,21.0.2,Terrible,This app is terrible. It doesn’t allow me to link my services or anything.,Cannot link services.,technical/platform issues
4231579164,Mike F Fierros,2025-06-26T18:12:17-07:00,5,21.0.2,I was able to use it and I got the cell phone I wanted and agree to pay for all of it,I liked the Verizon Wireless app and I was able to buy what I wanted,"Purchase complete, satisfied.",General Feedback
4230851505,CLove118,2025-06-26T13:23:45-07:00,1,21.0.2,New Update,This new Update has caused it to where I cannot get passed the “check what’s new” page no matter what I do. Pressing the X or the button doesn’t do anything.,Update causes issue,technical/platform issues
4230285008,Mike Patell,2025-06-26T10:14:29-07:00,1,21.0.2,MyAcess is a joke,"Tried to redeem a $50 gift card.  Right when the timer hit 0:00, I hit redeem.  Of course, it “lost connection” and I got nothing.  Don’t advertise free stuff if you’re not going to actually let me redeem it","Negative experience, lost connection",technical/platform issues
4228501137,Gavin unruh,2025-06-26T00:18:20-07:00,5,21.0.2,Review,Im loving my experience of the my Verizon app,Positive app experience,General Feedback
4228154089,BrunnenKai,2025-06-25T21:42:50-07:00,1,21.0.2,Absolute gárbáge,"WiFi down at my mom’s house. Of course “customer service” appears to be getting this app. I download it. Try to set up account/put my mom’s email in. The app accepts it then I verify using a code they send to my mom’s phone. So far so good. But then later when I go to use her email as my login credentials, the App says the email isn’t valid??  This is The email they send a statement to every month. Also if I go to the regular site using a link in the monthly statement EMAIL THEY SENT MY MOM, I will get another “this isn’t a valid email”???  I try to set it up then using my own email. It takes me through setting up a password. I SCREENSHOT the password to make sure I don’t forget it. I choose a secret question and put in my answer. It takes me through the sign in process again. It asks the secret question. I answer. I put in the password that I had just created. It says the password isn’t correct??  Then it asks me the answer to a secret question that I had NOT selected and NOT answered??? I don’t bother answering this point. How is a company that can be considered a tech company such garbage with its tech?  I guess tomorrow I’ll try customer service on the phone and pray I can eventually talk with a (hopefully English speaking) representative.",Expressing extreme frustration,Customer Support
4227914350,yogithump95710,2025-06-25T19:59:39-07:00,1,21.0.2,Verizon Visa Dashboard Not Showing,"Prior to the update on June 24, 2025, we could click the “more” tab on the bottom right and then click “Verizon Visa Dashboard.” Now that option is no longer available. Why did you remove this Verizon? I can’t see my rewards at all even though I know Verizon Dollars are accumulating via the Verizon Visa app.",Restore dashboard access,technical/platform issues
4227410477,Corellean,2025-06-25T16:39:31-07:00,1,21.0.2,I don’t understand how this has 4.7 stars,"This app is terrible, it is beyond me how it has 4.7 stars. If you need support good luck. The “chat with us”, which says it is the fastest, does nothing. The chat via messenger opens messenger and then does nothing. The scheduled phone support calls me and then hangs up on me after telling me my balance - which is 0. This app and Verizon support in general are the worst I’ve ever encountered.",Customer unhappy with support,Customer Support
4227141373,AMCooks,2025-06-25T14:51:31-07:00,1,21.0.2,Over priced for no service,"Since Feb. my phone has been unable to send picture texts within the first attempt to send. My internet service has been trash, and half the time my phone calls are dropped. Paying almost $300 a month for???? Yet when I call they say there’s no service outage in my area. I’m so done, taking my business elsewhere.",Cancelling service.,Customer Support
4226920380,Barbj1692,2025-06-25T13:28:26-07:00,1,21.0.2,"Horrible worthless app, can’t sign in after upgrade","I tried to sign in for my internet accountand app wouldn’t recognize password. It send me numeric temp passwords, and none worked!!! It locked my account, and all I get are robots when I try to live chat!!!!!!!! My only option is to go to help page on X. You’re disgusting and worthless!!!!!",Can't access account.,technical/platform issues
4226893031,Spooky ooky ooky girl,2025-06-25T13:18:43-07:00,1,21.0.2,Service,Service goes out 76% of the day,Service outage concern,technical/platform issues
4226512148,M0stleyHarmless,2025-06-25T11:10:14-07:00,2,21.0.2,Deleting the app,"The app has started serving ads through notifications. I have used the app to contact customer support a few times, but anytime you switch to a different app while waiting for a response, it loses track of the conversation and forces you to log in again. This happens even when switching over for a few seconds.","Disappointed, deleting app",General Feedback
4226150928,Marty Veee,2025-06-25T09:17:49-07:00,5,21.0.2,Wow!,"Verizon just released my access which is a reward system where you can claim gift cards, concert tickets and more from inside the app. I’m not one to leave a review but Verizon deserves it.","Positive feedback, appreciation.",General Feedback
4225931977,drbn00,2025-06-25T08:13:25-07:00,1,21.0.2,Really terrible,"I don’t usually write reviews but this application truly inspired me to do so. It’s just one of the worst apps I’ve ever used. It takes about 40 seconds for any page to load and sometimes just doesn’t load at all with no error message. My internet service is good otherwise, but even if it wasn’t then that would be Verizon’s fault nonetheless. This is a real piece of garbage and I would be extremely embarrassed if I was involved in making this app. The way that this thing consistently doesn’t work at all reasonable pace is just so funny and disgusting",Expressing extreme dissatisfaction.,Customer Support
